getting organized	-1	-	/m/05f36sl	$$	/None	
getting organized	-1	-	/m/05cm7n	$$	/None	
getting organized	-1	-	/m/02qlc2n	$$	/None	
getting organized	-1	-	/m/0h4jt	$$	/None	
getting organized	-1	-	/m/02qvz5_	$$	/None	
getting organized	-1	-	/m/06zmsfc	$$	/None	
getting organized	-1	-	/m/02qw99w	$$	/None	
getting organized	-1	-	/m/0gc2k9	$$	/None	
getting organized	-1	-	/m/06lj5q	$$	/None	
getting organized	-1	-	/m/08x6jf	$$	/None	
getting organized	-1	-	/m/06z3px	$$	/None	
getting organized	-1	-	/m/062jps	$$	/None	
getting organized	-1	-	/m/0j8qg4r	$$	/None	
getting organized	-1	-	/m/02rcm35	$$	/None	
getting organized	-1	-	/m/0hgkyx3	$$	/None	
getting organized	-1	-	/m/0d2ppj	$$	/None	
getting organized	-1	-	/m/07ck9_	$$	/None	
getting organized	-1	-	/m/0g9ym2x	$$	/None	
getting organized	-1	-	/m/02qt_fb	$$	/None	
getting organized	-1	-	/m/026n09v	$$	/None	
getting organized	-1	-	/m/051w2n4	$$	/None	
getting organized	-1	-	/m/0fhq2_	$$	/None	
getting organized	-1	-	/m/09gq9xz	$$	/None	
getting organized	-1	-	/m/03mbhgb	$$	/None	
getting organized	-1	-	/m/0c3gqb	$$	/None	
getting organized	-1	-	/m/0bqc07	$$	/None	
getting organized	-1	-	/m/026h6dn	$$	/None	
getting organized	-1	-	/m/03ykqfg	$$	/None	
getting organized	-1	-	/m/0dg2fw	$$	/None	
getting organized	-1	-	/m/09v11r9	$$	/None	
getting organized	-1	-	/m/0gjdsf8	$$	/None	
getting organized	-1	-	/m/0bymwq	$$	/None	
getting organized	-1	-	/m/044hm6	$$	/None	
getting organized	-1	-	/m/09sz73	$$	/None	
getting organized	-1	-	/m/0hr13kk	$$	/None	
getting organized	-1	-	/m/04f055j	$$	/None	
getting organized	-1	-	/m/0dz_gp	$$	/None	
getting organized	-1	-	/m/0dlkj1f	$$	/None	
getting organized	-1	-	/m/01swc0	$$	/None	
getting organized	-1	-	/m/0ddh48t	$$	/None	
getting organized	-1	-	/m/02849yr	$$	/None	
getting organized	-1	-	/m/0ddgx8p	$$	/None	
getting organized	-1	-	/m/086w_l	$$	/None	
getting organized	-1	-	/m/06w9wp2	$$	/None	
getting organized	-1	-	/m/0g5737z	$$	/None	
getting organized	-1	-	/m/0bh9_qv	$$	/None	
getting organized	-1	-	/m/0b76b06	$$	/None	
getting organized	-1	-	/m/0g57jh3	$$	/None	
getting organized	-1	-	/m/04206x	$$	/None	
getting organized	-1	-	/m/02qz80t	$$	/None	
getting organized	-1	-	/m/0274hbl	$$	/None	
getting organized	-1	-	/m/0cmwcy	$$	/None	
getting organized	-1	-	/m/047dscv	$$	/None	
getting organized	-1	-	/m/02ww4dm	$$	/None	
getting organized	-1	-	/m/072jl7	$$	/None	
getting organized	-1	-	/m/098kf6	$$	/None	
getting organized	-1	-	/m/06ycc5	$$	/None	
getting organized	-1	-	/m/0115bl	$$	/None	
getting organized	-1	-	/m/046y9gb	$$	/None	
getting organized	-1	-	/m/026jd2f	$$	/None	
getting organized	-1	-	/m/027x6ww	$$	/None	
getting organized	-1	-	/m/08yd2t	$$	/None	
getting organized	-1	-	/m/051x_n1	$$	/None	
getting organized	-1	-	/m/0h3rflj	$$	/None	
getting organized	-1	-	/m/04gl4qc	$$	/None	
getting organized	-1	-	/m/03s5bv	$$	/None	
getting organized	-1	-	/m/05znfnj	$$	/None	
getting organized	-1	-	/m/0h772	$$	/None	
getting organized	-1	-	/m/0brw6d	$$	/None	
getting organized	-1	-	/m/03wgwkd	$$	/None	
getting organized	-1	-	/m/04m_skb	$$	/None	
getting organized	-1	-	/m/0232fr	$$	/None	
getting organized	-1	-	/m/08kn24	$$	/None	
getting organized	-1	-	/m/0c0fwb	$$	/None	
getting organized	-1	-	/m/02d_ll	$$	/None	
getting organized	-1	-	/m/047tffz	$$	/None	
getting organized	-1	-	/m/0ds8j1x	$$	/None	
getting organized	-1	-	/m/07k9x4	$$	/None	
getting organized	-1	-	/m/0bjd21	$$	/None	
getting organized	-1	-	/m/0hncwxp	$$	/None	
getting organized	-1	-	/m/0275qjb	$$	/None	
getting organized	-1	-	/m/02rlr5q	$$	/None	
getting organized	-1	-	/m/0gyrmg0	$$	/None	
getting organized	-1	-	/m/027_67c	$$	/None	
getting organized	-1	-	/m/0g9t_hj	$$	/None	
getting organized	-1	-	/m/0g82ywr	$$	/None	
getting organized	-1	-	/m/0c009l1	$$	/None	
getting organized	-1	-	/m/046y9kx	$$	/None	
getting organized	-1	-	/m/046y9kq	$$	/None	
getting organized	-1	-	/m/0k6ttb9	$$	/None	
getting organized	-1	-	/m/02wmft4	$Comparison of richness/detail of candidate data sources$	/None	
getting organized	-1	-	/m/0hk3scl	$$	/None	
getting organized	-1	-	/m/0g5lhjg	$$	/None	
getting organized	-1	-	/m/0hk3scf	$$	/None	
getting organized	-1	-	/m/0478l2k	$$	/None	
getting organized	-1	-	/m/0478l1_	$$	/None	
getting organized	-1	-	/m/0478l1v	$$	/None	
getting organized	-1	-	/m/04stn0w	$$	/None	
getting organized	-1	-	/m/0478kyb	$$	/None	
getting organized	-1	-	/m/0478k_y	$$	/None	
getting organized	-1	-	/m/0478k_d	$$	/None	
getting organized	-1	-	/m/0478kyw	$$	/None	
getting organized	-1	-	/m/0478l09	$$	/None	
getting organized	-1	-	/m/0478k_7	$$	/None	
getting organized	-1	-	/m/0478kyq	$$	/None	
getting organized	-1	-	/m/0478kz5	$$	/None	
getting organized	-1	-	/m/0478kzn	$$	/None	
getting organized	-1	-	/m/0478l04	$$	/None	
getting organized	-1	-	/m/0478k_2	$$	/None	
getting organized	-1	-	/m/0478k_k	$$	/None	
getting organized	-1	-	/m/0478kz0	$$	/None	
getting organized	-1	-	/m/0cpmbpd	$$	/None	
getting organized	-1	-	/m/0clv724	$data$	/None	
getting organized	-1	-	/m/0bvd5bd	$index$	/None	
getting organized	-1	-	/m/0fq9v9m	$$	/None	
getting organized	-1	-	/m/0bc2tk9	$faq$	/None	
getting organized	-1	-	/m/0dfzkg7	$faq$	/None	
getting organized	-1	-	/m/0fq9v9g	$$	/None	
getting organized	-1	-	/m/0dg9kmx	$faq$	/None	
getting organized	-1	-	/m/0dkd2v9	$faq$	/None	
getting organized	-1	-	/m/0cgrpmr	$faq$	/None	
getting organized	-1	-	/m/0b9t76k	$faq$	/None	
getting organized	-1	-	/m/02_xn15	$$	/None	
getting organized	-1	-	/m/03w5wdg	$$	/None	
getting organized	-1	-	/m/0h2bfch	$protovisSaftJudgments.js$	/None	
getting organized	-1	-	/m/0h15fvw	$protovisSaftJudgments.js$	/None	
getting organized	-1	-	/m/0h27fv6	$protovisSaftJudgments.js$	/None	
getting organized	-1	-	/m/0h26j7p	$protovisSaftJudgments.js$	/None	
getting organized	-1	-	/m/0h15f2m	$protovisSaftJudgments$	/None	
toilet	*	1	r-	/m/09g1w	$Toilet$	/None	A toilet is a sanitation fixture used primarily for the disposal of human urine and feces. They...
toilet	*	7	r-	/m/09gtd	$Toilet paper$	/business/product_category	Toilet paper is a soft tissue paper product primarily used for the cleaning of the anus to...
toilet	1	r-	/m/01jt3m	$Flush toilet$	/business/product_category	A flush toilet is a toilet that disposes of human liquid and solid waste, by using water to...
toilet	1	r-	/m/041x_j	$Public toilet$	/None	A public toilet is a room or small building containing one or more toilets and possibly also...
toilet	1	r-	/m/044jf6	$Composting toilet$	/None	A composting toilet is a dry toilet that uses a predominantly aerobic processing system that...
toilet	1	r-	/m/039m_z	$Portable toilet$	/business/product_category	Portable toilets, often referred to as Port-A-Potties, Port-a-Johns, or Porta Loos, are simple...
toilet	3	r-	/m/02553v	$Toilet seat$	/None	A toilet seat is a hinged unit consisting of seat, and usually a lid, which is bolted onto a...
toilet	1	r-	/m/02rqd7	$Squat toilet$	/None	A squat toilet is a toilet used by squatting, rather than sitting. There are several types of...
toilet	-1	r-	/m/02_n4n	$Toilet training$	/film/film_subject	Toilet training, or potty training, is the process of training a young child to use the toilet...
toilet	1	r-	/m/04bvyy	$Pit toilet$	/None	A pit toilet is a dry toilet system which collects human excrement in a large container and...
toilet	1	r-	/m/0d2n2j	$Space toilet$	/None	A space toilet, or zero gravity toilet, is a toilet that can be used in a weightless...
toilet	-1	-	/m/02_skm	$Outhouse$	/None	An outhouse, also commonly known as a privy or earth closet, is a small structure, separate from...
toilet	-1	r-	/m/0h51rx7	$Toilet$	/None	A toilet room is a room containing a toilet and sometimes a sink.
toilet	-1	-	/m/0p833	$Perfume$	/business/product_category	Perfume or parfum is a mixture of fragrant essential oils or aroma compounds, fixatives and...
toilet	-1	-	/m/02549m	$Plunger$	/business/product_category	A plunger is a common device that is used to release stoppages in plumbing. The tool consists of...
toilet	-1	-	/m/04_5p3	$Off-color humor$	/media_common/media_genre	The term off-color humor is an Americanism used to describe jokes, prose, poems, black comedy,...
toilet	-1	-	/m/0fw68	$Soap$	/medicine/drug_dosage_form	In chemistry, soap is a salt of a fatty acid. Soaps are mainly used as surfactants for washing,...
toilet	-1	r-	/m/0dwhgf	$Toilet brush$	/None	A toilet brush is a domestic implement designed for the cleaning of the lavatory pan. The modern...
toilet	-1	-	/m/014trl	$Cosmetics$	/media_common/quotation_subject	Cosmetics are care substances used to enhance the appearance or odor of the human body. They are...
toilet	-1	-	/m/049td0	$World Toilet Organization$	/organization/non_profit_organization	The ;World Toilet Organization; is a global non-profit organization committed to improving...
toilet	-1	-	/m/04rv7b	$Chemical toilet$	/None	A chemical toilet is a toilet which uses chemicals to deodorize the waste instead of storing it...
toilet	7	r-	/m/0ch3vm9	$Toilet paper orientation$	/None	Toilet paper when used with a toilet roll holder with a horizontal axle parallel to the wall has...
toilet	-1	-	/m/0m_b4	$Detergent$	/business/product_category	A detergent is a surfactant or a mixture of surfactants with "cleaning properties in dilute...
toilet	-	/m/08j9_9	$Toilet Boys$
toilet	-1	-	/m/03gr8pq	$Aircraft lavatory$	/None	An aircraft lavatory is a small room on an aircraft with a toilet and sink.
toilet	-1	r-	/m/08y041	$Toilet papering$	/None	Toilet papering is the act of covering an object, such as a tree, house, or another structure...
toilet	-1	-	/m/06kfb	$Racial segregation$	/law/legal_subject	Segregation is separation of humans into racial groups in daily life. It may apply to activities...
toilet	-1	-	/m/08mr1m	$Incinerating toilet$	/None	An incinerating toilet is a toilet that burns excrement instead of flushing it away with water.
toilet	-1	r-	/m/09vbw0	$Toilet Duck$	/None	Toilet Duck is a brand name toilet cleaner noted for the duck-shape of its bottle, so shaped to...
toilet	-1	r-	/m/085mrc	$Toilet Paper$	/tv/tv_series_episode	The boys are given a detention due to their attitudes in art class. Cartman decides that they...
toilet	-1	r-	/m/09j8n	$Toilet humour$	/None	Poep-en-pieshumor is humor die betrekking heeft op urine, uitwerpselen, braaksel, winderigheid...
toilet	1	r-	/m/058ssd	$Pay toilet$	/award/ranked_item	A pay toilet is a public toilet that requires money payment of any individual to use. It may be...
toilet	1	r-	/m/0d0fpb	$Unisex public toilet$	/None	A unisex public toilet, or unisex toilet, unisex bathroom, family toilet, or gender-neutral...
toilet	1	r-	/m/03m8tn6	$Pig toilet$	/None	A pig toilet is a simple type of toilet consisting of an outhouse mounted over a pig sty with a...
toilet	1	r-	/m/09gcjqf	$Modern Toilet$	/None	Modern Toilet is a unique bathroom-themed restaurant chain, based in Taiwan, with several...
toilet	8	r-	/m/04983s	$Toilet roll holder$	/None	A toilet roll holder, also known as a toilet paper dispenser, is an item that holds a roll of...
toilet	1	r-	/m/02qc2y9	$Accessible toilet$	/None	An accessible toilet is a special toilet designed to accommodate people with physical...
toilet	1	r-	/m/03qhbsv	$Low-flush toilet$	/None	A low-flow toilet is a flush toilet that uses significantly less water than a full-flush toilet...
toilet	-1	r-	/m/0f9g9c	$Toilet cleaner$	/None	Toilet cleaners are chemical solutions used for cleaning the toilet, usually in conjunction with...
toilet	-1	r-	/m/04ctbmc	$The Pope's Toilet$
toilet	1	r-	/m/04cmj2	$Passenger train toilet$	/None	Many passenger trains have toilet facilities, often at the ends of carriages. Toilets suitable...
toilet	1	r-	/m/02q6dqb	$Board toilet$	/None	Board toilets are built-in rooms in vehicles, equipped with a toilet, for the use of human...
toilet	-1	r-	/m/0dgs34f	$Baby's Toilet$	/film/film	Baby's Toilet is a 1905 British short film directed by Cecil Hepworth. The film features...
toilet	-1	r-	/m/026lzqz	$Flying toilet$	/None	A flying toilet is a facetious name for the use of plastic bags for defecation, which are then...
toilet	-1	r-	/m/014cb9t	$Toilet$	/music/single	
toilet	-1	r-	/m/0265bdl	$Islamic toilet etiquette$	/None	The Islamic faith has particular rules regarding personal hygiene when going to the toilet. This...
toilet	1	r-	/m/05s_5_y	$Dual flush toilet$	/None	A dual-flush toilet is a variation of the flush toilet that uses two buttons or handles to flush...
toilet	-1	r-	/m/03n1xr	$Public Toilet$	/film/film	Public Toilet is a 2002 movie by Hong Kong director Fruit Chan, his first in digital format. The...
toilet	-1	-	/m/0crjj_5	$Eau de toilette$	/None	Eau de toilette is a lightly scented perfume used as a skin freshener. It is also referred to as...
toilet	3	r-	/m/09g8ppp	$Toilet seat cover$	/None	A toilet-seat cover is a disposable piece of paper shaped like the toilet seat itself that can...
toilet	-1	r-	/m/0hgqb84	$Toilet god$
toilet	-1	-	/m/01vkbj	$Cottaging$	/None	Cottaging is a British gay slang term referring to anonymous sex between men in a public...
toilet	-1	r-	/m/06rq5t	$Toilet circuit$	/None	The toilet circuit is the network of small music venues in the United Kingdom which rising...
toilet	-1	r-	/m/0dr_685	$Toilet no Kamisama$	/music/composition	"Toilet no Kamisama" is a song by Japanese singer-songwriter Kana Uemura, recounting her...
toilet	-1	r-	/m/0gksh1r	$Toilet$	/film/film	
toilet	-1	r-	/m/026ws5c	$Taxi to the Toilet$	/film/film	Taxi zum Klo is a 1981 film written by, directed by, and starring Frank Ripploh. The story of a...
toilet	-1	r-	/m/02vv64b	$Toilet rim block$	/None	A toilet rim block is a block-shaped substance used in flush toilets which slowly dissolves in...
toilet	-1	-	/m/04ctnx8	$Pulmonary hygiene$	/None	Pulmonary hygiene, is a set of methods used to clear mucus and secretions from the airways. The...
toilet	-1	-	/m/05mhgh	$Head$	/None	The head is a ship's toilet. The name derives from sailing ships in which the toilet area for...
toilet	-1	/m/0fqmnxg	$Toilet Twinning$
toilet	10	r-	/m/0b3td7n	$Soft Toilet Seats$	/film/film	Soft Toilet Seats is a 1999 comedy film written and directed by Tina Valinsky and starring David...
toilet	-1	r-	/m/0pgf81	$Toilet Tisha$	/music/recording	
toilet	3	r-	/m/05q9y0k	$Hotel toilet paper folding$	/None	Hotel toilet paper folding is a common practice performed by hotels worldwide as a way of...
toilet	3	r-	/m/0ggjqpg	$Toilet Accessories$	/None	
toilet	-1	r-	/m/0183cr6	$Toilet Slave$	/music/recording	
toilet	3	r-	/m/0ch261c	$Toilet seat riser$	/None	Toilet seat risers or toilet risers are assistive technology devices to improve the...
toilet	-1	r-	/m/0h6p51	$Toilet granny$
toilet	-1	-	/m/0f28px	$Washroom attendant$	/None	A bathroom attendant, restroom attendant or washroom attendant, is a janitor for a public...
toilet	1	r-	/m/0glnrt_	$Washout toilet$	/None	A washout toilet, informally called a German toilet, is a kind of flush toilet predominantly...
toilet	-1	-	/m/02w3_ws	$Personal care$	/None	Personal care or toiletries is the industry which manufactures consumer products used in...
toilet	-1	-	/m/012mjr	$Bill & Melinda Gates Foundation$	/organization/non_profit_organization	Bill & Melinda Gates Foundation is one of the largest private foundations in the world, founded...
toilet	-1	r-	/m/05chj0	$This Toilet Earth$	/music/album	This Toilet Earth is the fourth album released by heavy metal band Gwar. Released in 1994, this...
toilet	-1	r-	/m/0_f3g1m	$Toilet Blues$	/film/film	Toilet Blues is a 2012 drama film written by R.Adam Herdanto and Dirmawan Hatta; and directed by...
toilet	-1	r-	/m/0ggjl5r	$Toilet Seats$	/None	
toilet	1	r-	/m/0cp0r7s	$Sink-toilet$	/None	A sink-toilet combination unit is sometimes used by prisons and militaries. Such units typically...
toilet	-1	r-	/m/06_yn2	$Pittsburgh toilet$	/None	A Pittsburgh toilet is a common fixture in pre-World War II houses built in Pittsburgh,...
toilet	-1	r-	/m/07p0b0	$Blair toilet$	/None	The Blair Toilet is a pit toilet designed in the 1970s. It was a result of large-scale projects...
toilet	-1	-	/m/0351ry	$Pruno$	/None	Pruno, or prison wine, is an alcoholic beverage variously made from apples, oranges, fruit...
toilet	-	/m/05hfc6	$Rokeby Venus$
toilet	-1	-	/m/04jk1rq	$Grooming claw$	/None	A grooming claw is the specialized claw or nail on the foot of certain primates, used for...
toilet	3	r-	/m/0ggk720	$Toilet Brushes$	/None	
toilet	-1	-	/m/076xb22	$Body hygiene kit$	/None	A body hygiene kit is a small container which holds body hygiene/toiletry products for a trip...
toilet	-1	-	/m/0kg03x4	$Dansker$	/location/location	A dansker is a toilet facility, belonging to a castle, that is housed in a tower over a river or...
toilet	-1	-	/m/0frp5gl	$Camp Toilet$	/music/recording	
toilet	-1	-	/m/0b6wq8	$Mennen$	/business/brand	Mennen is a brand owned in most parts of the world by the Colgate-Palmolive Company. Its most...
toilet	-1	r-	/m/0dqphlw	$Toilet verstopt$	/music/recording	
toilet	-1	r-	/m/0ckvk7	$National Public Toilet Map$	/None	The National Public Toilet Map is part of the Australian government's National Continence...
toilet	-1	-	/m/09s973	$Sanisette$	/None	Sanisette is a registered trademark for a self-contained, self-cleaning, unisex, public toilet...
toilet	-1	r-	/m/018f_99	$Toilet Flush$	/music/recording	
toilet	-1	-	/m/09q338	$MythBusters Season 1$	/tv/tv_series_season	The cast of the television series MythBusters perform experiments to verify or debunk urban...
toilet	-1	r-	/m/0ybg1mf	$Toilet verstopt$	/music/recording	
toilet	-1	r-	/m/0p9lvq	$Toilet Wars$	/music/recording	
toilet	-1	r-	/m/0ggk727	$Toilet Paper Holders$	/None	
toilet	-1	r-	/m/015qdqn	$Toilet Humour$	/music/single	
toilet	-1	r-	/m/011cv7z	$Toilet Song$	/music/recording	
toilet	-1	r-	/m/0fzq8ks	$Toilet Song$	/music/recording	
toilet	-1	r-	/m/0kyqz_7	$Toilet Tycoon$	/cvg/computer_videogame	
toilet	-1	r-	/m/012__14	$Toilet Bomb$	/music/recording	
toilet	-1	r-	/m/0qzvptd	$O.T.: The Outside Toilet$	/tv/tv_series_episode	When Gene finds an expensive talking toilet out in the woods, he and his friends decide to...
toilet	-1	r-	/m/0phscy	$Toilet$	/music/recording	
toilet	-1	-	/m/06d8jcb	$Toilet Tramps$	/film/film	
toilet	-1	-	/m/014j5p0	$Toilet Trees$	/music/recording	
toilet	-1	-	/m/0ghyj_f	$MythBusters - Season 9$	/tv/tv_series_season	The cast of the television series MythBusters perform experiments to verify or debunk urban...
toilet	-1	-	/m/0vpbd35	$Toilet Girl$	/film/film_character	Toilet Girl is a fictional character fro the 2004 film Murder-Set-Pieces.
toilet	-1	-	/m/03c8jb	$John Harington$	/book/author	Sir John Harington, of Kelston, was a courtier, author and master of art, popularly known as the...
toilet	-1	-	/m/04lhtyl	$Toileting$	/None	In health care, toileting is the act of assisting a dependent patient with his/her elimination...
toilet	-1	-	/m/0103b1_	$Toilet Talk$	/music/recording	
toilet	-1	-	/m/018p0vh	$Toilet Blues$	/music/single	
toilet	-1	-	/m/0h56gd5	$Zombie Ass$	/film/film	Zombie Ass: Toilet of the Dead is a 2011 Japanese comedy horror film directed by Noboru Iguchi,...
toilet	-1	-	/m/0dyjtzc	$Sitting on the Toilet$	/music/recording	
toilet	-1	-	/m/0vtqrxn	$Toilet 105$	/film/film	Toilet 105 is a 2010 horror movie directed by Hartawan Triguna.
toilet	-1	-	/m/0zjfrbm	$Toilet Tisha$	/music/composition	
toilet	-1	-	/m/0fqbvjs	$Toilet Trader$	/music/recording	
toilet	-1	-	/m/0p7t3l	$Toilet$	/music/recording	
toilet	-1	-	/m/0xnq485	$1983 Oregon State vs. Oregon football game$	/None	The 1983 Oregon State vs. Oregon football game was a college football game played on November...
toilet	-1	-	/m/06xwd9q	$Toilet Books$	/tv/tv_series_episode	In the first episode of this new series, Stewart looks at the phenomenon of toilet books. Where...
toilet	-1	-	/m/01k1y2k	$Toilet Boys$	/business/consumer_product	
